,Current,Fc,Tc,Tr,Tj
4688,13.78061251,0.611288282,32.44155223,69.42128404,50.95600423
4689,13.78995491,0.611872182,32.44155223,69.66997198,51.00679834
4690,13.79930223,0.61245639,32.54314045,69.39019804,51.64172468
4691,13.80865426,0.613040891,33.17806678,69.76322996,51.97188637
4692,13.81801076,0.613625672,32.9494933,69.73214397,51.26076888
4693,13.82737152,0.61421072,32.69552277,69.70105798,51.51473941
4694,13.83673633,0.614796021,32.77171393,69.576714,51.51473941
4695,13.84610496,0.61538156,32.21297875,69.88757394,51.56553352
4696,13.85547719,0.615967324,32.69552277,69.66997198,51.61632763
4697,13.8648528,0.6165533,32.49234634,69.576714,51.71791584
4698,13.87423158,0.617139474,32.77171393,69.45237003,51.48934236
4699,13.8836133,0.617725831,33.05108152,69.73214397,51.38775414
4700,13.89299774,0.618312359,32.77171393,69.45237003,51.64172468
4701,13.90238469,0.618899043,32.67012571,69.45237003,51.71791584
4702,13.91177393,0.619485871,32.61933161,69.70105798,51.48934236
4703,13.92116523,0.620072827,32.69552277,69.45237003,51.61632763
4704,13.93055838,0.620659898,32.67012571,69.88757394,51.51473941
4705,13.93995315,0.621247072,32.5685375,69.42128404,51.64172468
4706,13.94934932,0.621834333,32.21297875,69.45237003,51.4131512
4707,13.95874668,0.622421668,32.61933161,69.45237003,51.4131512
4708,13.96814501,0.623009063,32.77171393,69.54562801,51.56553352
4709,13.97754408,0.623596505,32.11139054,69.94974593,51.794107
4710,13.98694368,0.62418398,32.21297875,69.76322996,51.36235709
4711,13.99634359,0.624771474,32.44155223,69.73214397,51.51473941
4712,14.00574358,0.625358974,32.79711098,69.45237003,51.51473941
4713,14.01514343,0.625946464,32.82250804,69.6078,51.76870995
4714,14.02454293,0.626533933,32.36536107,69.45237003,51.51473941
4715,14.03394186,0.627121366,32.77171393,69.6078,51.794107
4716,14.04333999,0.627708749,32.79711098,69.45237003,51.71791584
4717,14.05273711,0.628296069,32.82250804,69.01716612,51.64172468
4718,14.06213299,0.628883312,32.67012571,69.54562801,51.66712173
4719,14.07152742,0.629470464,32.54314045,69.45237003,51.66712173
4720,14.08092017,0.630057511,32.79711098,69.45237003,51.66712173
4721,14.09031103,0.63064444,32.69552277,69.45237003,51.74331289
4722,14.09969978,0.631231236,32.5685375,69.42128404,51.87029816
4723,14.10908619,0.631817887,32.97489036,69.70105798,52.1242687
4724,14.11847005,0.632404378,32.79711098,69.576714,51.74331289
4725,14.12785114,0.632990696,32.69552277,69.42128404,51.56553352
4726,14.13722924,0.633576827,32.61933161,69.45237003,51.61632763
4727,14.14660412,0.634162757,32.79711098,69.42128404,51.71791584
4728,14.15597557,0.634748473,32.79711098,69.54562801,51.38775414
4729,14.16534336,0.63533396,32.82250804,69.45237003,51.61632763
4730,14.17470729,0.635919206,32.77171393,69.6078,51.64172468
4731,14.18406713,0.636504195,32.61933161,69.54562801,51.64172468
4732,14.19342265,0.637088916,32.77171393,69.54562801,51.00679834
4733,14.20277365,0.637673353,32.67012571,69.54562801,51.66712173
4734,14.2121199,0.638257494,32.26377286,69.54562801,51.51473941
4735,14.22146119,0.638841324,32.61933161,69.76322996,51.76870995
4736,14.23079728,0.63942483,32.82250804,69.54562801,51.76870995
4737,14.24012797,0.640007998,32.67012571,69.6078,51.61632763
4738,14.24945304,0.640590815,32.61933161,69.39019804,51.61632763
4739,14.25877227,0.641173267,32.69552277,69.42128404,51.64172468
4740,14.26808543,0.641755339,32.82250804,69.76322996,51.74331289
4741,14.27739232,0.64233702,32.82250804,69.07933811,51.61632763
4742,14.2866927,0.642918294,32.61933161,69.42128404,51.71791584
4743,14.29598637,0.643499148,32.36536107,69.45237003,51.43854825
4744,14.30527311,0.644079569,32.44155223,69.17259609,51.48934236
4745,14.31455269,0.644659543,32.5685375,69.54562801,51.64172468
4746,14.32382491,0.645239057,32.44155223,69.6078,51.61632763
4747,14.33308953,0.645818096,32.69552277,70.16734788,51.38775414
4748,14.34234635,0.646396647,32.67012571,69.26585407,51.66712173
4749,14.35159515,0.646974697,32.69552277,69.6078,52.02268048
4750,14.3608357,0.647552231,32.61933161,69.576714,51.76870995
4751,14.3700678,0.648129237,32.79711098,69.6078,51.794107
4752,14.37929122,0.648705701,33.02568446,69.26585407,51.26076888
4753,14.38850575,0.649281609,32.44155223,69.576714,51.61632763
4754,14.39771117,0.649856948,32.82250804,69.70105798,51.74331289
4755,14.40690727,0.650431704,33.33044911,69.45237003,51.66712173
4756,14.41609382,0.651005864,32.77171393,69.54562801,51.76870995
4757,14.42527062,0.651579414,32.79711098,69.45237003,51.66712173
4758,14.43443744,0.65215234,32.8986992,69.42128404,51.13378361
4759,14.44359407,0.652724629,32.82250804,69.73214397,52.1242687
4760,14.45274029,0.653296268,32.61933161,69.42128404,51.64172468
4761,14.46187589,0.653867243,32.97489036,69.6078,51.794107
4762,14.47100066,0.654437541,32.69552277,69.45237003,51.89569521
4763,14.48011437,0.655007148,32.67012571,70.13626189,51.51473941
4764,14.48921682,0.655576051,32.5685375,69.70105798,51.66712173
4765,14.49830778,0.656144236,32.36536107,69.32802606,51.61632763
4766,14.50738705,0.65671169,32.36536107,69.576714,51.99728343
4767,14.5164544,0.6572784,33.02568446,69.54562801,51.61632763
4768,14.52550963,0.657844352,32.61933161,69.42128404,51.36235709
4769,14.53455252,0.658409532,32.5685375,69.54562801,51.64172468
4770,14.54358285,0.658973928,32.44155223,69.32802606,51.64172468
4771,14.55260042,0.659537526,32.44155223,69.04825211,51.38775414
4772,14.561605,0.660100313,32.72091982,69.576714,51.64172468
4773,14.5705964,0.660662275,32.69552277,69.6078,51.51473941
4774,14.57957438,0.661223399,32.79711098,69.45237003,51.74331289
4775,14.58853875,0.661783672,33.05108152,69.76322996,51.15918066
4776,14.59748928,0.66234308,32.69552277,69.66997198,51.74331289
4777,14.60642577,0.662901611,33.02568446,69.576714,52.22585691
4778,14.61534801,0.66345925,32.77171393,69.42128404,51.66712173
4779,14.62425577,0.664015986,32.69552277,69.45237003,51.76870995
4780,14.63314886,0.664571804,32.97489036,69.54562801,51.794107
4781,14.64202706,0.665126691,32.9494933,69.54562801,51.56553352
4782,14.65089015,0.665680634,32.59393455,69.42128404,51.64172468
4783,14.65973793,0.666233621,32.36536107,69.6078,51.74331289
4784,14.66857019,0.666785637,32.54314045,69.01716612,51.794107
4785,14.67738672,0.66733667,32.61933161,69.45237003,51.794107
4786,14.6861873,0.667886706,32.61933161,69.576714,51.66712173
4787,14.69497173,0.668435733,31.85742,69.54562801,51.20997477
4788,14.7037398,0.668983737,32.79711098,69.54562801,51.74331289
4789,14.71249129,0.669530706,32.41615518,69.42128404,51.66712173
4790,14.72122601,0.670076626,32.69552277,69.45237003,51.64172468
4791,14.72994374,0.670621484,32.36536107,69.6078,51.61632763
4792,14.73864427,0.671165267,33.25425795,69.6078,51.794107
4793,14.7473274,0.671707962,32.59393455,69.6078,51.66712173
4794,14.75599291,0.672249557,32.44155223,69.45237003,51.66712173
4795,14.76464061,0.672790038,32.67012571,69.45237003,51.74331289
4796,14.77327028,0.673329392,32.69552277,69.6078,51.794107
4797,14.78188172,0.673867607,33.02568446,69.45237003,51.76870995
4798,14.79047471,0.67440467,32.61933161,69.32802606,51.31156298
4799,14.79904906,0.674940566,32.69552277,70.04300391,51.64172468
4800,14.80760456,0.675475285,32.69552277,69.17259609,51.66712173
4801,14.81614101,0.676008813,32.77171393,69.70105798,51.61632763
4802,14.82465819,0.676541137,32.8986992,69.66997198,51.76870995
4803,14.8331559,0.677072244,32.69552277,69.39019804,51.48934236
4804,14.84163395,0.677602122,32.72091982,69.45237003,51.66712173
4805,14.85009211,0.678130757,33.07647857,69.76322996,51.794107
4806,14.8585302,0.678658138,32.92409625,69.39019804,51.97188637
4807,14.86694801,0.679184251,32.61933161,69.32802606,51.794107
4808,14.87534534,0.679709083,32.36536107,69.6078,52.07347459
4809,14.88372197,0.680232623,32.44155223,69.576714,51.43854825
4810,14.89207771,0.680754857,32.59393455,69.94974593,51.87029816
4811,14.90041237,0.681275773,32.61933161,69.70105798,51.74331289
4812,14.90872573,0.681795358,32.61933161,69.76322996,51.66712173
4813,14.91701759,0.682313599,32.33996402,69.6078,51.66712173
4814,14.92528776,0.682830485,32.82250804,69.576714,51.64172468
4815,14.93353603,0.683346002,32.82250804,69.39019804,51.00679834
4816,14.9417622,0.683860138,32.67012571,69.32802606,51.51473941
4817,14.94996608,0.68437288,32.61933161,69.17259609,51.74331289
4818,14.95814747,0.684884217,32.61933161,69.576714,51.76870995
4819,14.96630616,0.685394135,32.69552277,69.88757394,51.97188637
4820,14.97444195,0.685902622,32.67012571,70.16734788,51.43854825
4821,14.98255466,0.686409666,32.36536107,69.6078,51.66712173
4822,14.99064407,0.686915255,32.67012571,69.39019804,51.76870995
4823,14.99871,0.687419375,32.69552277,69.6078,51.794107
4824,15.00675225,0.687922016,32.82250804,69.42128404,51.71791584
4825,15.01477062,0.688423164,32.69552277,69.42128404,51.48934236
4826,15.02276491,0.688922807,32.44155223,69.42128404,51.43854825
4827,15.03073493,0.689420933,32.69552277,69.576714,51.64172468
4828,15.03868049,0.68991753,32.79711098,69.42128404,51.76870995
4829,15.04660138,0.690412586,32.79711098,69.45237003,51.71791584
4830,15.05449741,0.690906088,32.44155223,69.6078,51.97188637
4831,15.0623684,0.691398025,32.67012571,69.26585407,51.51473941
4832,15.07021414,0.691888384,32.61933161,69.45237003,51.87029816
4833,15.07803445,0.692377153,32.69552277,69.45237003,51.97188637
4834,15.08582912,0.69286432,32.69552277,69.66997198,51.89569521
4835,15.09359798,0.693349874,32.54314045,69.54562801,51.76870995
4836,15.10134082,0.693833801,32.77171393,69.85648794,52.1242687
4837,15.10905746,0.694316091,32.67012571,69.45237003,51.97188637
4838,15.1167477,0.694796731,32.77171393,69.576714,51.89569521
4839,15.12441135,0.695275709,32.97489036,69.54562801,51.76870995
4840,15.13204823,0.695753014,32.5685375,69.45237003,51.87029816
4841,15.13965814,0.696228634,32.79711098,69.45237003,51.97188637
4842,15.1472409,0.696702556,32.67012571,69.45237003,52.1242687
4843,15.15479631,0.69717477,32.82250804,69.94974593,52.1242687
4844,15.1623242,0.697645262,32.69552277,69.45237003,51.66712173
4845,15.16982436,0.698114023,32.69552277,69.42128404,51.51473941
4846,15.17729662,0.698581039,32.61933161,69.20368208,51.794107
4847,15.18474078,0.699046299,32.61933161,69.45237003,52.02268048
4848,15.19215667,0.699509792,32.77171393,69.6078,52.14966575
4849,15.19954409,0.699971506,32.54314045,69.54562801,51.89569521
4850,15.20690286,0.700431429,32.79711098,69.45237003,51.794107
4851,15.2142328,0.70088955,32.08599348,69.76322996,51.43854825
4852,15.22153372,0.701345857,32.67012571,69.45237003,51.97188637
4853,15.22880543,0.701800339,32.44155223,69.73214397,51.794107
4854,15.23604776,0.702252985,32.79711098,69.39019804,51.87029816
4855,15.24326052,0.702703783,33.05108152,69.54562801,52.22585691
4856,15.25044353,0.703152721,32.26377286,69.66997198,51.61632763
4857,15.25759661,0.703599788,32.69552277,69.70105798,51.89569521
4858,15.26471958,0.704044973,33.05108152,69.73214397,51.99728343
4859,15.27181225,0.704488265,32.69552277,69.576714,51.794107
4860,15.27887444,0.704929653,32.61933161,69.576714,51.74331289
4861,15.28590599,0.705369124,32.9494933,69.42128404,52.02268048
4862,15.2929067,0.705806669,32.77171393,69.04825211,51.61632763
4863,15.2998764,0.706242275,33.07647857,69.42128404,51.97188637
4864,15.30681491,0.706675932,33.15266973,69.88757394,51.794107
4865,15.31372205,0.707107628,32.5685375,69.66997198,51.87029816
4866,15.32059765,0.707537353,32.82250804,69.45237003,51.794107
4867,15.32744153,0.707965096,32.61933161,69.45237003,51.76870995
4868,15.33425352,0.708390845,32.11139054,69.45237003,51.51473941
4869,15.34103343,0.708814589,32.69552277,69.70105798,51.15918066
4870,15.3477811,0.709236319,32.77171393,69.45237003,51.66712173
4871,15.35449635,0.709656022,32.44155223,69.45237003,51.66712173
4872,15.361179,0.710073688,32.67012571,69.6078,51.794107
4873,15.36782889,0.710489306,32.59393455,69.42128404,51.87029816
4874,15.37444584,0.710902865,32.67012571,69.576714,51.89569521
4875,15.38102968,0.711314355,32.69552277,69.45237003,51.76870995
4876,15.38758024,0.711723765,32.61933161,69.6078,51.87029816
4877,15.39409735,0.712131084,32.49234634,69.70105798,51.43854825
4878,15.40058084,0.712536302,32.61933161,69.45237003,52.07347459
4879,15.40703053,0.712939408,33.05108152,69.576714,51.97188637
4880,15.41344626,0.713340391,32.97489036,69.45237003,52.02268048
4881,15.41982786,0.713739241,32.67012571,69.54562801,51.87029816
4882,15.42617517,0.714135948,32.79711098,69.73214397,51.51473941
4883,15.43248801,0.714530501,32.61933161,69.45237003,51.794107
4884,15.43876622,0.714922889,32.72091982,69.42128404,51.99728343
4885,15.44500963,0.715313102,32.61933161,69.576714,51.89569521
4886,15.45121808,0.71570113,32.44155223,69.576714,51.74331289
4887,15.45739141,0.716086963,32.69552277,69.45237003,51.89569521
4888,15.46352944,0.71647059,32.11139054,69.32802606,51.36235709
4889,15.46963202,0.716852001,32.61933161,69.42128404,51.74331289
4890,15.47569898,0.717231186,32.79711098,69.45237003,51.794107
4891,15.48173017,0.717608135,32.59393455,69.45237003,51.794107
4892,15.48772541,0.717982838,32.67012571,69.42128404,51.794107
4893,15.49368454,0.718355284,32.69552277,69.576714,51.89569521
4894,15.49960742,0.718725464,32.61933161,69.39019804,51.76870995
4895,15.50549387,0.719093367,32.49234634,69.39019804,51.74331289
4896,15.51134374,0.719458984,32.49234634,69.54562801,51.64172468
4897,15.51715687,0.719822305,32.33996402,69.88757394,51.51473941
4898,15.52293311,0.720183319,32.61933161,69.45237003,51.20997477
4899,15.52867228,0.720542018,32.79711098,69.70105798,51.97188637
4900,15.53437425,0.72089839,32.67012571,69.66997198,51.794107
4901,15.54003884,0.721252428,32.61933161,69.32802606,51.97188637
4902,15.54566591,0.72160412,32.8986992,69.45237003,51.794107
4903,15.55125531,0.721953457,32.13678759,69.88757394,51.74331289
4904,15.55680687,0.722300429,32.61933161,69.42128404,51.56553352
4905,15.56232045,0.722645028,32.54314045,69.45237003,51.76870995
4906,15.56779589,0.722987243,32.92409625,69.54562801,52.14966575
4907,15.57323303,0.723327065,32.69552277,69.45237003,51.66712173
4908,15.57863174,0.723664484,32.59393455,69.6078,51.48934236
4909,15.58399186,0.723999491,32.69552277,69.45237003,52.07347459
4910,15.58931323,0.724332077,32.26377286,69.45237003,51.74331289
4911,15.59459571,0.724662232,32.67012571,69.6078,51.48934236
4912,15.59983915,0.724989947,32.67012571,69.42128404,51.4131512
4913,15.6050434,0.725315213,32.54314045,69.20368208,52.09887164
4914,15.61020832,0.72563802,32.67012571,70.04300391,51.76870995
4915,15.61533375,0.72595836,32.21297875,69.45237003,51.64172468
4916,15.62041956,0.726276222,32.36536107,69.45237003,51.66712173
4917,15.62546559,0.7265916,32.97489036,69.76322996,51.87029816
4918,15.63047171,0.726904482,32.61933161,69.54562801,51.74331289
4919,15.63543776,0.72721486,32.67012571,69.576714,51.89569521
4920,15.64036361,0.727522725,32.69552277,69.6078,51.794107
4921,15.64524911,0.727828069,32.44155223,69.576714,51.97188637
4922,15.65009412,0.728130882,32.79711098,69.6078,51.97188637
4923,15.6548985,0.728431156,32.59393455,69.88757394,51.794107
4924,15.65966211,0.728728882,33.12727268,69.94974593,51.87029816
4925,15.66438481,0.729024051,32.79711098,70.04300391,51.76870995
4926,15.66906646,0.729316654,32.77171393,69.42128404,51.97188637
4927,15.67370692,0.729606683,32.69552277,70.01191791,51.794107
4928,15.67830606,0.729894129,32.49234634,69.54562801,51.97188637
4929,15.68286374,0.730178984,32.69552277,69.66997198,51.74331289
4930,15.68737982,0.730461239,32.97489036,69.6078,51.00679834
4931,15.69185416,0.730740885,32.79711098,69.54562801,51.76870995
4932,15.69628664,0.731017915,32.77171393,69.76322996,52.02268048
4933,15.70067711,0.73129232,32.5685375,69.45237003,51.61632763
4934,15.70502546,0.731564091,32.44155223,68.89282215,52.1242687
4935,15.70933153,0.731833221,32.69552277,69.576714,51.87029816
4936,15.7135952,0.7320997,32.49234634,69.73214397,51.97188637
4937,15.71781635,0.732363522,32.33996402,69.54562801,51.64172468
4938,15.72199483,0.732624677,32.69552277,69.70105798,51.87029816
4939,15.72613053,0.732883158,32.59393455,69.6078,51.66712173
4940,15.73022331,0.733138957,32.44155223,69.32802606,51.89569521
4941,15.73427304,0.733392065,32.67012571,69.6078,52.1242687
4942,15.73827959,0.733642475,32.77171393,69.70105798,52.02268048
4943,15.74224285,0.733890178,32.69552277,69.45237003,51.97188637
4944,15.74616268,0.734135168,32.69552277,69.45237003,52.02268048
4945,15.75003896,0.734377435,32.67012571,69.85648794,51.76870995
4946,15.75387157,0.734616973,32.67012571,69.6078,51.89569521
4947,15.75766038,0.734853774,32.9494933,69.45237003,51.97188637
4948,15.76140527,0.735087829,32.8986992,69.6078,52.07347459
4949,15.76510611,0.735319132,31.90821411,69.73214397,51.05759245
4950,15.76876279,0.735547674,32.82250804,69.576714,52.07347459
4951,15.77237519,0.735773449,32.54314045,69.73214397,51.794107
4952,15.77594318,0.735996449,32.77171393,69.576714,51.97188637
4953,15.77946665,0.736216666,32.82250804,69.70105798,52.07347459
4954,15.78294548,0.736434093,32.67012571,70.04300391,52.07347459
4955,15.78637955,0.736648722,32.49234634,69.576714,52.1242687
4956,15.78976875,0.736860547,32.5685375,69.6078,51.99728343
4957,15.79311296,0.73706956,32.69552277,69.45237003,51.97188637
4958,15.79641206,0.737275754,32.13678759,69.73214397,52.14966575
4959,15.79966594,0.737479121,32.61933161,69.88757394,51.61632763
4960,15.80287449,0.737679656,32.33996402,69.576714,51.74331289
4961,15.8060376,0.73787735,32.13678759,69.76322996,51.97188637
4962,15.80915514,0.738072196,32.69552277,69.6078,51.97188637
4963,15.81222702,0.738264189,32.69552277,69.76322996,52.09887164
4964,15.81525313,0.73845332,32.41615518,69.94974593,51.794107
4965,15.81823334,0.738639584,32.33996402,69.76322996,51.84490111
4966,15.82116756,0.738822973,32.69552277,69.76322996,52.02268048
4967,15.82405568,0.73900348,33.02568446,69.76322996,52.1242687
4968,15.82689758,0.739181099,32.8986992,69.76322996,51.794107
4969,15.82969317,0.739355823,32.69552277,69.576714,52.20045986
4970,15.83244234,0.739527646,32.36536107,69.73214397,52.02268048
4971,15.83514498,0.739696561,32.49234634,69.85648794,52.14966575
4972,15.83780099,0.739862562,32.82250804,69.94974593,51.794107
4973,15.84041027,0.740025642,32.5685375,70.04300391,52.07347459
4974,15.84297271,0.740185794,33.12727268,69.76322996,52.1242687
4975,15.84548822,0.740343014,32.92409625,69.85648794,51.97188637
4976,15.84795669,0.740497293,32.67012571,69.94974593,52.02268048
4977,15.85037802,0.740648626,32.61933161,69.576714,52.1242687
4978,15.85275212,0.740797007,32.5685375,69.42128404,51.38775414
4979,15.85507888,0.74094243,31.85742,69.01716612,51.64172468
4980,15.85735821,0.741084888,32.59393455,69.76322996,52.09887164
4981,15.85959002,0.741224376,32.61933161,70.04300391,51.51473941
4982,15.86177421,0.741360888,32.67012571,70.04300391,51.89569521
4983,15.86391067,0.741494417,33.05108152,70.38494983,51.05759245
4984,15.86599933,0.741624958,32.5685375,69.70105798,51.87029816
4985,15.86804009,0.741752505,33.05108152,69.576714,51.71791584
4986,15.87003285,0.741877053,33.02568446,70.10517589,51.97188637
4987,15.87197752,0.741998595,32.5685375,69.73214397,51.74331289
4988,15.87387401,0.742117126,32.61933161,69.73214397,51.87029816
4989,15.87572224,0.74223264,32.79711098,70.10517589,52.1242687
4990,15.87752211,0.742345132,32.67012571,69.70105798,51.89569521
4991,15.87927354,0.742454596,32.49234634,69.66997198,51.89569521
4992,15.88097644,0.742561027,32.61933161,69.88757394,51.89569521
4993,15.88263072,0.74266442,32.69552277,70.04300391,52.09887164
4994,15.8842363,0.742764769,32.67012571,69.42128404,51.97188637
4995,15.88579309,0.742862068,32.77171393,70.13626189,51.38775414
4996,15.88730101,0.742956313,32.97489036,69.45237003,52.1242687
4997,15.88875998,0.743047499,32.69552277,69.76322996,52.02268048
4998,15.89016991,0.74313562,32.77171393,70.16734788,52.09887164
4999,15.89153073,0.743220671,32.82250804,69.70105798,52.32744512
5000,15.89284235,0.743302647,32.44155223,69.54562801,51.43854825
5001,15.8941047,0.743381544,32.77171393,70.13626189,52.1242687
5002,15.89531769,0.743457356,32.79711098,70.01191791,52.1242687
5003,15.89648125,0.743530078,32.44155223,69.88757394,52.1242687
5004,15.8975953,0.743599706,32.69552277,69.76322996,52.09887164
5005,15.89865976,0.743666235,32.5685375,69.6078,52.14966575
5006,15.89967457,0.743729661,32.61933161,70.16734788,52.07347459
5007,15.90063965,0.743789978,32.44155223,70.04300391,51.794107
5008,15.90155491,0.743847182,32.67012571,70.16734788,52.1242687
5009,15.9024203,0.743901269,32.8986992,69.70105798,52.1242687
5010,15.90323574,0.743952233,32.49234634,70.16734788,52.1242687
5011,15.90400115,0.744000072,32.44155223,70.13626189,52.09887164
5012,15.90471647,0.74404478,32.54314045,69.88757394,52.07347459
5013,15.90538164,0.744086352,32.67012571,69.85648794,52.09887164
5014,15.90599657,0.744124786,32.67012571,69.85648794,52.1242687
5015,15.90656121,0.744160076,32.69552277,69.45237003,52.1242687
5016,15.90707549,0.744192218,32.44155223,69.73214397,52.58141566
5017,15.90753935,0.744221209,32.61933161,70.01191791,52.02268048
5018,15.90795271,0.744247044,32.61933161,69.88757394,52.09887164
5019,15.90831551,0.74426972,32.79711098,69.76322996,52.02268048
5020,15.9086277,0.744289231,32.69552277,70.10517589,52.1242687
5021,15.90888921,0.744305576,32.61933161,70.29169185,52.1242687
5022,15.90909998,0.744318749,32.61933161,70.16734788,51.64172468
5023,15.90925995,0.744328747,32.54314045,70.26060586,52.09887164
5024,15.90936906,0.744335566,32.59393455,69.76322996,51.97188637
5025,15.90942726,0.744339204,32.92409625,69.54562801,52.1242687
5026,15.90943447,0.744339655,32.69552277,70.04300391,52.1242687
5027,15.90939066,0.744336916,32.67012571,70.04300391,52.02268048
5028,15.90929576,0.744330985,32.54314045,70.35386384,52.1242687
5029,15.90914972,0.744321858,32.44155223,69.70105798,51.51473941
5030,15.90895248,0.74430953,32.69552277,70.13626189,51.97188637
5031,15.908704,0.744294,32.5685375,70.10517589,51.48934236
5032,15.90840422,0.744275263,32.44155223,70.44712182,52.09887164
5033,15.90805308,0.744253318,32.5685375,70.10517589,52.09887164
5034,15.90765054,0.744228159,32.67012571,70.04300391,52.1242687
5035,15.90719656,0.744199785,32.44155223,70.10517589,51.97188637
5036,15.90669107,0.744168192,32.44155223,69.88757394,51.97188637
5037,15.90613404,0.744133378,32.61933161,70.04300391,51.74331289
5038,15.90552542,0.744095339,32.69552277,69.94974593,51.99728343
5039,15.90486516,0.744054072,32.49234634,69.70105798,52.1242687
5040,15.90415322,0.744009576,32.61933161,70.16734788,52.1242687
5041,15.90338955,0.743961847,32.5685375,70.16734788,52.14966575
5042,15.90257411,0.743910882,32.67012571,70.13626189,52.09887164
5043,15.90170686,0.743856678,32.5685375,70.13626189,52.14966575
5044,15.90078775,0.743799235,32.9494933,70.29169185,52.1242687
5045,15.89981676,0.743738547,32.49234634,70.16734788,52.02268048
5046,15.89879383,0.743674614,32.69552277,70.13626189,51.61632763
5047,15.89771894,0.743607433,32.49234634,70.10517589,52.20045986
5048,15.89659203,0.743537002,32.61933161,70.29169185,52.1242687
5049,15.89541309,0.743463318,32.69552277,70.04300391,52.14966575
5050,15.89418206,0.743386379,32.8986992,69.76322996,52.22585691
5051,15.89289892,0.743306183,32.77171393,70.16734788,52.14966575
5052,15.89156363,0.743222727,32.61933161,70.10517589,51.89569521
5053,15.89017617,0.743136011,32.69552277,70.13626189,51.794107
5054,15.88873649,0.743046031,32.44155223,70.16734788,52.32744512
5055,15.88724457,0.742952786,32.67012571,70.26060586,52.09887164
5056,15.88570038,0.742856273,32.5685375,70.22951987,52.1242687
5057,15.88410388,0.742756493,33.17806678,70.01191791,52.1242687
5058,15.88245505,0.742653441,32.41615518,70.16734788,52.1242687
5059,15.88075387,0.742547117,32.61933161,70.16734788,51.51473941
5060,15.87900031,0.742437519,32.49234634,70.26060586,52.25125396
5061,15.87719433,0.742324646,32.5685375,70.16734788,52.35284218
5062,15.87533593,0.742208495,32.49234634,70.16734788,52.1242687
5063,15.87342506,0.742089066,32.67012571,70.16734788,52.14966575
5064,15.87146172,0.741966357,32.49234634,70.13626189,51.89569521
5065,15.86944587,0.741840367,32.36536107,70.38494983,52.55601861
5066,15.86737751,0.741711094,32.44155223,70.72689576,52.1242687
5067,15.8652566,0.741578538,32.9494933,70.38494983,52.22585691
5068,15.86308314,0.741442696,32.79711098,70.16734788,51.87029816
5069,15.86085709,0.741303568,32.13678759,70.22951987,52.1242687
5070,15.85857845,0.741161153,32.21297875,70.16734788,51.87029816
5071,15.8562472,0.74101545,32.67012571,70.22951987,52.02268048
5072,15.85386332,0.740866458,32.5685375,70.16734788,52.1242687
5073,15.85142681,0.740714175,32.77171393,70.16734788,51.76870995
5074,15.84893764,0.740558602,32.61933161,70.13626189,51.51473941
5075,15.8463958,0.740399738,32.54314045,70.16734788,52.22585691
5076,15.84380129,0.74023758,32.49234634,71.09992768,52.14966575
5077,15.84115409,0.74007213,32.61933161,70.29169185,52.14966575
5078,15.83845419,0.739903387,32.49234634,70.13626189,52.20045986
5079,15.83570158,0.739731349,32.49234634,70.22951987,52.22585691
5080,15.83289627,0.739556017,32.79711098,70.29169185,53.06395968
5081,15.83003823,0.739377389,32.54314045,70.41603583,52.1242687
5082,15.82712747,0.739195467,32.92409625,70.16734788,52.07347459
5083,15.82416397,0.739010248,32.67012571,70.16734788,52.35284218
5084,15.82114774,0.738821734,32.82250804,69.94974593,52.1242687
5085,15.81807878,0.738629924,32.8986992,70.5714658,52.58141566
5086,15.81495707,0.738434817,32.69552277,70.35386384,52.14966575
5087,15.81178263,0.738236414,32.59393455,70.41603583,52.1242687
5088,15.80855544,0.738034715,32.97489036,70.22951987,52.37823923
5089,15.80527552,0.73782972,32.54314045,70.26060586,52.22585691
5090,15.80194285,0.737621428,32.79711098,70.26060586,52.22585691
5091,15.79855746,0.737409841,32.49234634,70.41603583,51.74331289
5092,15.79511932,0.737194958,32.61933161,70.16734788,52.37823923
5093,15.79162847,0.736976779,32.82250804,70.38494983,52.22585691
5094,15.78808489,0.736755305,33.93997839,70.04300391,52.20045986
5095,15.78448859,0.736530537,32.5685375,70.26060586,52.1242687
5096,15.78083959,0.736302474,32.26377286,71.41078762,52.07347459
5097,15.77713789,0.736071118,32.26377286,70.29169185,52.1242687
5098,15.7733835,0.735836469,32.44155223,70.16734788,51.76870995
5099,15.76957643,0.735598527,32.54314045,70.29169185,52.32744512
5100,15.76571669,0.735357293,32.33996402,70.29169185,52.07347459
5101,15.76180429,0.735112768,32.69552277,70.26060586,52.14966575
5102,15.75783925,0.734864953,32.44155223,69.73214397,52.22585691
5103,15.75382158,0.734613849,32.33996402,70.29169185,52.09887164
5104,15.74975129,0.734359456,32.61933161,70.26060586,52.35284218
5105,15.74562841,0.734101776,32.77171393,70.44712182,52.37823923
5106,15.74145294,0.733840809,32.44155223,70.44712182,52.09887164
5107,15.73722491,0.733576557,32.54314045,70.29169185,52.14966575
5108,15.73294433,0.733309021,32.61933161,70.38494983,52.45443039
5109,15.72861123,0.733038202,32.69552277,70.16734788,52.58141566
5110,15.72422562,0.732764102,32.23837581,69.70105798,52.22585691
5111,15.71978753,0.732486721,32.61933161,70.66472378,52.22585691
5112,15.71529698,0.732206061,32.69552277,70.26060586,52.37823923
5113,15.71075399,0.731922124,32.61933161,70.82015374,52.09887164
